aX,aY,aZ,gX,gY,gZ
0.286,-0.366,-0.660,37.598,-98.511,-271.912
0.216,-0.750,-0.649,9.583,-142.029,-284.973
0.099,-1.078,-0.511,-2.258,-194.763,-280.823
-0.038,-1.372,-0.313,-8.545,-245.789,-260.132
-0.226,-1.627,-0.018,-19.470,-288.391,-222.473
-0.422,-1.760,0.322,-40.527,-317.566,-168.579
-0.595,-1.777,0.757,-56.580,-334.534,-109.253
-0.740,-1.788,1.158,-51.819,-338.684,-51.147
-0.865,-1.781,1.300,-35.217,-323.181,8.057
-0.962,-1.763,1.225,-25.513,-293.091,70.068
-1.018,-1.599,1.210,-8.789,-269.653,129.395
-1.108,-1.379,1.096,24.902,-260.132,185.791
-1.266,-1.286,1.178,42.969,-260.925,232.971
-1.344,-1.308,1.275,32.288,-257.263,267.822
-1.344,-1.241,1.369,10.376,-248.169,305.176
-1.177,-0.850,1.623,-8.911,-237.976,342.163
-0.958,-0.387,1.798,2.747,-222.107,358.215
-0.865,0.029,1.855,12.268,-187.012,347.534
-0.924,0.062,1.728,1.282,-137.329,311.890
-1.010,-0.165,1.589,-24.475,-89.233,267.029
-1.038,-0.271,1.551,-45.410,-53.528,239.197
-0.981,-0.147,1.499,-54.138,-20.386,223.755
-0.874,-0.128,1.318,-59.692,13.428,199.768
-0.743,-0.140,1.048,-74.463,45.410,167.664
-0.567,-0.157,1.103,-86.487,57.800,133.606
-0.474,-0.218,1.111,-92.468,65.491,99.060
-0.406,-0.259,1.119,-96.069,75.073,67.749
-0.369,-0.211,1.201,-88.684,79.834,42.847
-0.309,-0.159,1.270,-80.383,90.210,21.667
-0.260,-0.034,1.229,-76.965,108.032,2.136
-0.181,0.073,1.228,-79.651,125.000,-20.752
-0.127,-0.008,1.144,-84.839,141.052,-53.467
-0.143,-0.171,0.889,-92.407,158.997,-82.642
-0.150,-0.412,0.665,-98.816,163.940,-101.318
-0.090,-0.562,0.508,-97.717,155.762,-104.553
-0.005,-0.573,0.450,-87.585,138.000,-94.543
0.067,-0.502,0.487,-70.129,115.234,-81.116
0.108,-0.487,0.573,-49.927,93.750,-72.327
0.144,-0.490,0.602,-32.715,78.247,-65.369
0.175,-0.456,0.616,-21.484,64.514,-58.044
0.184,-0.427,0.680,-14.282,47.668,-52.551
0.148,-0.421,0.756,-9.155,32.593,-49.805
0.115,-0.419,0.786,-5.066,23.193,-47.485
0.089,-0.452,0.782,-4.517,18.433,-45.227
0.062,-0.505,0.804,-4.944,14.038,-42.053
0.033,-0.508,0.818,-3.296,9.827,-35.339
0.026,-0.492,0.831,-1.892,6.897,-26.611
0.004,-0.504,0.866,-3.357,3.723,-19.409
-0.006,-0.525,0.883,-7.629,2.808,-13.306
-0.001,-0.495,0.899,-10.193,2.502,-5.493
-0.000,-0.434,0.934,-8.667,0.305,1.404
-0.006,-0.383,0.976,-5.371,-1.953,4.028
-0.008,-0.345,0.991,-3.601,-2.319,3.784
-0.010,-0.355,0.970,-2.747,-0.183,1.709
-0.012,-0.383,0.932,0.122,1.648,-0.183
0.000,-0.341,0.913,3.113,1.526,0.549
0.009,-0.297,0.917,5.859,0.427,1.343
0.010,-0.327,0.891,7.507,0.244,-1.282
0.016,-0.352,0.865,8.545,-0.793,-3.418
0.017,-0.374,0.881,8.179,-4.211,-4.639
0.007,-0.422,0.947,6.165,-8.057,-5.798
-0.006,-0.466,0.997,5.981,-9.888,-5.432
-0.013,-0.470,1.013,6.531,-8.667,-3.113
-0.018,-0.481,1.025,6.470,-6.897,-0.366
-0.016,-0.489,1.003,4.028,-4.089,1.526
-0.006,-0.451,0.964,3.235,-2.441,4.333
-0.003,-0.428,0.956,5.493,-3.723,5.859
-0.010,-0.412,0.949,7.263,-5.249,6.226
-0.017,-0.390,0.939,7.568,-7.019,5.676
-0.028,-0.382,0.942,7.324,-9.644,4.578
-0.038,-0.383,0.947,8.301,-11.841,2.930
-0.056,-0.381,0.964,10.193,-13.672,1.648
-0.076,-0.402,1.006,9.827,-14.832,0.122
-0.070,-0.449,1.031,7.324,-13.123,-0.732
-0.063,-0.449,1.004,5.981,-8.850,0.427
-0.062,-0.432,0.980,6.714,-5.920,2.563
-0.059,-0.401,0.968,8.972,-5.127,3.601
-0.056,-0.375,0.954,7.935,-4.822,3.479
-0.053,-0.377,0.950,5.432,-4.822,1.587
-0.053,-0.388,0.957,4.211,-4.761,-0.305
-0.053,-0.398,0.967,4.517,-4.456,-1.465
-0.045,-0.402,0.961,4.089,-3.418,-1.648
-0.034,-0.410,0.946,2.014,-1.648,-1.648

-0.255,0.455,1.683,-34.973,211.365,-131.836
-0.350,0.313,1.505,-30.273,236.816,-190.002
-0.355,0.184,1.343,-37.964,260.742,-242.737
-0.639,-0.097,0.987,-44.006,280.701,-290.894
-0.571,-0.540,0.458,-82.092,294.434,-321.838
-0.300,-0.607,0.164,-120.911,277.344,-312.744
-0.130,-0.630,0.025,-143.860,247.864,-287.781
0.051,-0.604,-0.059,-131.531,215.149,-262.207
0.158,-0.585,-0.208,-98.755,183.167,-228.210
0.294,-0.440,-0.358,-84.167,148.437,-190.430
0.395,-0.187,-0.343,-59.448,97.717,-161.316
0.484,0.006,-0.296,-22.034,43.457,-150.330
0.528,0.146,-0.327,14.526,1.953,-145.935
0.565,0.161,-0.539,41.443,-26.306,-152.893
0.537,0.064,-0.771,58.411,-60.364,-170.959
0.466,-0.027,-0.960,62.317,-107.483,-192.627
0.354,-0.289,-1.071,52.734,-164.734,-218.384
0.188,-0.843,-1.056,29.846,-227.112,-237.854
-0.047,-1.336,-0.876,-1.892,-289.185,-231.628
-0.338,-1.655,-0.497,-29.236,-349.854,-195.740
-0.666,-1.972,0.036,-44.983,-398.682,-143.799
-0.915,-2.247,0.693,-49.866,-425.476,-80.566
-1.092,-2.225,1.131,-37.292,-423.218,3.052
-1.263,-1.761,1.498,-8.362,-405.518,101.685
-1.424,-1.337,1.655,39.856,-383.362,174.561
-1.556,-1.242,1.812,77.209,-360.046,207.275
-1.656,-1.291,1.843,87.524,-329.895,226.013
-1.639,-1.310,1.885,71.777,-293.457,247.314
-1.495,-1.248,1.834,53.650,-256.836,274.170
-1.225,-0.908,1.756,32.593,-214.417,301.086
-1.066,-0.578,1.800,17.517,-177.307,312.805
-0.969,-0.501,1.586,-4.272,-128.601,300.232
-0.940,-0.444,1.423,-35.706,-80.811,284.424
-0.976,-0.505,1.525,-53.711,-56.274,266.846
-0.979,-0.555,1.560,-78.125,-25.818,249.084
-0.882,-0.563,1.566,-105.896,10.742,232.849
-0.764,-0.448,1.388,-123.718,48.340,214.539
-0.685,-0.339,1.202,-126.282,75.684,189.087
-0.588,-0.230,1.140,-124.329,90.759,156.982
-0.466,-0.002,1.108,-121.216,104.858,121.094
-0.412,0.082,1.015,-110.474,119.141,77.698
-0.382,0.129,0.976,-99.182,129.639,36.194
-0.282,0.219,1.085,-91.919,131.104,3.113
-0.147,0.355,1.246,-84.412,128.601,-24.414
0.039,0.523,1.360,-69.336,125.671,-55.237
0.045,0.318,1.473,-48.035,127.869,-104.431
0.061,0.127,1.430,-28.320,148.804,-152.405
0.036,0.024,1.448,-25.879,177.612,-180.664
-0.042,-0.049,1.427,-25.024,212.036,-200.867
-0.093,-0.153,1.051,4.333,255.676,-218.506
-0.165,-0.393,0.590,-9.766,294.495,-240.051
-0.243,-0.750,0.329,-50.598,313.477,-265.137
-0.234,-1.064,0.109,-96.802,306.580,-267.395
-0.081,-1.193,-0.092,-122.498,277.893,-231.567
0.054,-1.148,-0.292,-112.000,232.239,-174.500
0.167,-0.958,-0.353,-74.463,166.931,-119.263
0.268,-0.717,-0.156,-24.048,86.121,-78.247
0.346,-0.530,0.234,15.503,10.132,-57.556
0.344,-0.451,0.581,35.950,-37.231,-52.673
0.304,-0.403,0.792,37.903,-50.232,-52.551
0.249,-0.397,0.909,27.588,-40.894,-52.795
0.185,-0.466,0.876,14.648,-20.325,-54.993
0.119,-0.582,0.783,0.793,-3.662,-54.565
0.083,-0.662,0.733,-8.240,-0.061,-47.913
0.071,-0.657,0.758,-5.310,-8.179,-35.645
0.074,-0.595,0.830,3.174,-20.508,-22.217
0.081,-0.552,0.909,10.132,-28.137,-13.733
0.074,-0.569,0.960,13.062,-29.358,-9.338
0.086,-0.551,0.939,15.198,-25.269,-4.761
0.100,-0.490,0.891,16.785,-21.118,1.038
0.119,-0.444,0.865,17.212,-20.081,3.540
0.129,-0.398,0.889,12.817,-21.790,2.991
0.120,-0.372,0.919,9.155,-22.644,0.854
0.112,-0.380,0.905,8.911,-21.912,-2.686
0.111,-0.390,0.875,9.033,-20.691,-5.676
0.100,-0.411,0.884,6.226,-21.729,-8.789
0.078,-0.467,0.937,5.615,-25.818,-13.184
0.049,-0.525,0.994,5.432,-28.320,-15.381
0.024,-0.594,1.036,4.211,-27.161,-15.198
0.023,-0.620,1.061,4.395,-23.254,-11.536
0.022,-0.611,1.047,5.249,-17.822,-5.981
0.027,-0.610,1.017,6.165,-13.489,-1.587
0.032,-0.622,1.016,6.714,-11.230,2.441
0.025,-0.626,1.022,3.540,-9.460,6.409
0.032,-0.608,1.005,1.282,-6.470,11.292
0.034,-0.567,0.966,3.296,-4.456,16.357
0.043,-0.508,0.941,5.188,-4.150,20.630
0.040,-0.456,0.942,5.188,-5.127,22.583
0.024,-0.443,0.965,6.348,-6.775,20.752
0.025,-0.429,0.982,7.019,-7.446,18.372
0.023,-0.422,0.981,5.676,-5.615,16.052
0.026,-0.434,0.963,3.967,-2.441,12.634
0.039,-0.438,0.943,2.197,0.366,10.071
0.051,-0.448,0.913,0.793,2.136,8.545
0.040,-0.497,0.905,-1.526,2.197,5.798
0.046,-0.539,0.917,-2.075,0.305,3.601
0.050,-0.551,0.937,-0.671,-1.526,4.822
0.047,-0.536,0.931,-0.122,-0.122,8.240
0.058,-0.503,0.911,0.183,1.892,11.169
0.070,-0.467,0.896,-0.427,2.991,13.000
0.075,-0.449,0.869,-0.183,3.235,12.756
0.076,-0.423,0.845,0.000,2.747,11.841
0.078,-0.393,0.840,0.671,0.732,10.071
0.079,-0.383,0.834,1.404,-1.587,6.836
0.079,-0.399,0.855,1.221,-3.662,2.747
0.070,-0.441,0.875,1.099,-4.822,-0.793
0.066,-0.457,0.887,3.113,-4.761,-2.014
0.064,-0.462,0.904,5.066,-4.639,-1.709
0.059,-0.492,0.911,5.127,-4.272,-1.770
0.061,-0.510,0.916,2.319,-3.357,-1.038
0.062,-0.530,0.916,-0.122,-1.404,0.305
0.067,-0.507,0.889,-1.282,0.244,2.991
0.077,-0.461,0.888,-0.122,-1.282,5.188
0.078,-0.449,0.902,0.427,-3.296,4.456
0.075,-0.444,0.899,1.160,-3.845,2.808
0.064,-0.456,0.916,0.854,-4.517,1.099
0.056,-0.472,0.936,1.892,-5.554,-0.732
0.052,-0.476,0.939,1.953,-5.005,-0.549
0.051,-0.492,0.937,1.404,-4.333,-1.160

-1.135,0.162,1.874,103.027,-77.271,-287.048
-1.237,0.014,1.890,113.770,-24.048,-331.787
-1.357,-0.369,1.995,113.464,35.217,-376.831
-1.448,-0.745,2.122,97.595,106.934,-409.180
-1.429,-1.067,1.970,66.895,192.444,-427.246
-1.370,-1.306,1.746,32.043,264.038,-426.086
-1.333,-1.395,1.574,-24.414,308.411,-398.743
-1.293,-1.354,1.456,-121.216,343.445,-363.586
-1.269,-1.419,1.439,-205.383,362.061,-338.928
-1.343,-1.367,1.152,-215.271,372.314,-306.335
-1.167,-1.138,0.798,-226.379,365.479,-247.986
-0.949,-0.905,0.658,-166.931,320.984,-191.345
-0.783,-0.816,0.761,-75.012,260.254,-148.499
-0.671,-0.830,0.995,-3.113,218.445,-111.084
-0.583,-0.917,1.204,45.044,201.050,-74.158
-0.484,-0.984,1.231,80.994,201.355,-33.508
-0.386,-0.961,1.144,104.919,209.961,9.949
-0.291,-0.908,0.947,114.197,220.703,53.345
-0.208,-0.911,0.675,122.620,223.633,91.553
-0.134,-0.867,0.448,125.671,213.318,125.916
-0.048,-0.856,0.291,131.592,189.270,156.128
-0.011,-0.961,0.080,135.071,156.738,181.152
-0.026,-1.050,-0.174,138.184,118.530,209.961
-0.113,-1.088,-0.227,170.837,61.951,244.629
-0.202,-1.207,-0.275,198.486,-2.258,279.236
-0.341,-1.215,-0.402,214.294,-63.904,320.740
-0.497,-1.044,-0.262,210.022,-132.141,370.544
-0.540,-0.698,0.284,175.232,-194.885,413.330
-0.502,-0.254,0.390,143.921,-231.750,441.772
-0.470,0.161,0.300,118.530,-259.155,447.754
-0.399,0.355,0.292,99.487,-292.297,420.593
-0.335,0.380,0.450,103.821,-337.524,378.052
-0.365,0.330,0.857,136.719,-382.446,335.083
-0.403,0.332,1.347,145.020,-405.579,306.335
-0.373,0.420,1.217,130.798,-370.850,287.537
-0.313,0.540,1.096,102.234,-327.087,260.864
-0.322,0.700,1.135,93.872,-305.664,225.952
-0.367,0.844,1.065,101.990,-279.480,179.260
-0.419,0.947,0.922,97.961,-244.019,121.033
-0.486,0.704,0.856,101.440,-219.177,46.143
-0.593,0.268,0.689,127.563,-202.759,-33.691
-0.676,0.007,0.591,155.945,-192.139,-92.957
-0.701,-0.072,0.783,179.565,-193.665,-133.728
-0.683,-0.161,1.114,202.271,-191.895,-173.523
-0.660,-0.441,1.352,216.431,-171.692,-215.515
-0.714,-0.938,1.303,214.844,-129.028,-247.864
-0.796,-1.420,1.153,197.266,-84.839,-255.249
-0.842,-1.706,1.081,171.692,-58.655,-232.788
-0.796,-1.872,1.128,130.859,-42.786,-193.542
-0.707,-1.903,1.215,71.777,-18.311,-144.775
-0.634,-1.763,1.180,6.470,19.836,-90.515
-0.546,-1.583,0.948,-56.335,67.505,-41.626
-0.453,-1.287,0.729,-101.013,99.121,-1.770
-0.416,-0.973,0.606,-115.845,103.516,26.978
-0.407,-0.741,0.536,-110.962,92.773,39.856
-0.406,-0.560,0.498,-89.783,74.219,43.701
-0.390,-0.413,0.525,-66.528,53.406,42.175
-0.380,-0.311,0.600,-46.936,36.438,34.912
-0.360,-0.306,0.632,-32.410,25.696,22.339
-0.349,-0.425,0.641,-26.611,18.005,6.714
-0.368,-0.562,0.635,-23.010,10.010,-3.906
-0.391,-0.690,0.648,-24.414,1.953,-6.775
-0.406,-0.836,0.724,-31.128,-6.836,-5.493
-0.447,-0.902,0.875,-38.269,-13.550,1.648
-0.472,-0.836,0.971,-39.490,-11.292,15.076
-0.481,-0.775,0.943,-40.222,-1.526,25.269
-0.484,-0.704,0.869,-42.114,7.935,31.006
-0.469,-0.659,0.851,-41.748,11.597,33.081
-0.462,-0.588,0.882,-41.199,13.855,33.630
-0.457,-0.492,0.876,-40.771,18.982,33.447
-0.444,-0.447,0.785,-42.297,27.466,30.701
-0.408,-0.437,0.723,-45.227,32.166,25.452
-0.373,-0.391,0.701,-42.542,31.250,21.423
-0.335,-0.379,0.691,-39.307,28.748,16.479
-0.312,-0.417,0.696,-38.696,24.963,10.071
-0.314,-0.502,0.689,-41.748,21.057,5.554
-0.310,-0.633,0.725,-54.077,17.456,3.906
-0.262,-0.497,0.755,-101.563,15.381,9.521
-0.341,-0.498,0.970,-153.870,15.564,14.221
-0.325,-0.579,0.866,-88.867,18.982,11.414
-0.330,-0.509,0.755,-77.820,28.381,19.104
-0.354,-0.489,0.854,-74.890,24.536,22.705
-0.359,-0.434,0.919,-69.031,23.010,22.827
-0.349,-0.337,0.877,-61.157,27.832,21.606
-0.330,-0.311,0.807,-50.293,29.907,15.991
-0.304,-0.338,0.765,-41.870,27.832,8.728
-0.268,-0.289,0.739,-36.011,23.010,4.944
-0.246,-0.258,0.716,-25.391,15.930,0.732
-0.250,-0.322,0.701,-10.681,6.348,-6.165
-0.260,-0.410,0.725,-0.610,-3.296,-10.559
-0.260,-0.436,0.794,7.141,-11.963,-9.644
-0.291,-0.483,0.896,10.742,-18.188,-8.179
-0.321,-0.564,0.944,9.155,-17.883,-6.836
-0.347,-0.605,0.960,5.188,-14.038,-2.808
-0.357,-0.570,1.007,1.282,-11.841,2.686
-0.368,-0.522,1.010,-1.038,-7.446,7.690
-0.366,-0.490,0.945,-2.502,-1.099,10.376
-0.356,-0.416,0.906,-1.343,1.770,12.085
-0.345,-0.348,0.874,0.732,2.441,11.536
-0.344,-0.353,0.837,2.258,2.563,6.958
-0.339,-0.405,0.868,2.686,-0.610,1.404
-0.332,-0.455,0.905,2.625,-2.747,-1.709
-0.317,-0.461,0.903,3.357,-1.038,-1.526
-0.297,-0.437,0.897,4.333,0.488,0.488
-0.278,-0.427,0.846,4.089,2.136,1.770
-0.284,-0.461,0.811,3.906,0.916,2.075
-0.300,-0.496,0.868,3.906,-4.211,2.502
-0.316,-0.495,0.901,4.272,-6.775,4.700
-0.330,-0.498,0.907,3.906,-6.042,6.592
-0.335,-0.481,0.918,3.967,-5.432,8.240
-0.340,-0.441,0.915,4.883,-4.272,9.338
-0.340,-0.394,0.903,5.554,-3.052,9.094
-0.332,-0.384,0.872,5.310,-1.587,6.836
-0.314,-0.403,0.839,5.920,-1.343,3.906
-0.299,-0.465,0.818,7.202,-2.563,2.319
-0.307,-0.509,0.840,6.592,-4.944,2.930
-0.306,-0.496,0.891,3.662,-7.202,6.104
-0.300,-0.513,0.879,1.160,-6.836,8.301
-0.308,-0.518,0.835,2.014,-6.042,10.925

-1.061,0.864,1.153,120.789,-20.020,-232.605
-1.339,0.799,1.320,140.076,-8.423,-296.631
-1.584,0.887,1.595,140.076,12.634,-357.178
-1.713,0.641,2.035,97.473,58.411,-425.171
-1.887,-0.076,2.244,87.036,129.639,-511.230
-2.145,-0.704,2.261,88.623,226.501,-575.745
-2.272,-1.296,1.974,91.125,315.430,-604.187
-2.142,-1.744,1.748,56.519,375.610,-598.022
-2.083,-2.102,1.753,-16.357,417.786,-558.655
-1.894,-2.421,1.811,-105.408,464.355,-492.310
-1.834,-2.615,1.344,-147.827,521.729,-393.250
-1.489,-2.321,0.673,-177.490,552.063,-256.531
-1.024,-1.444,0.418,-157.837,511.230,-111.084
-0.660,-0.787,0.375,-78.491,440.674,-19.897
-0.416,-0.677,0.381,-9.583,382.751,7.751
-0.251,-0.928,0.324,35.889,338.562,13.245
-0.078,-0.958,0.249,73.914,296.265,41.077
0.088,-0.713,0.229,99.426,252.808,86.609
0.172,-0.628,0.166,118.286,214.844,115.784
0.226,-0.856,0.072,121.216,180.542,126.099
0.230,-1.088,0.052,120.422,140.320,142.395
0.185,-1.131,0.170,140.442,92.834,177.612
0.066,-1.238,0.230,174.438,52.185,214.294
-0.105,-1.604,-0.032,227.478,18.188,245.667
-0.404,-1.769,-0.145,301.392,-32.654,295.776
-0.824,-2.084,-0.094,307.556,-94.971,364.807
-1.221,-2.016,-0.237,265.747,-141.174,453.857
-1.310,-1.010,-0.240,192.627,-198.425,571.899
-1.088,0.138,0.246,177.429,-294.128,649.170
-0.912,0.785,0.775,170.654,-383.667,645.508
-0.648,1.266,1.094,121.948,-414.551,597.839
-0.429,1.786,1.709,88.623,-422.363,537.537
-0.228,1.802,1.743,72.144,-385.803,447.632
-0.158,1.432,1.276,46.326,-291.138,329.285
-0.206,0.907,0.763,33.813,-232.727,231.384
-0.289,0.657,0.359,52.917,-218.140,171.448
-0.405,0.584,0.290,101.074,-241.699,129.150
-0.503,0.512,0.451,148.804,-273.315,86.853
-0.605,0.426,0.632,190.491,-291.504,41.077
-0.681,0.228,0.760,219.299,-294.006,-6.714
-0.696,0.013,0.936,229.614,-283.569,-52.979
-0.691,-0.222,1.246,223.572,-266.174,-93.079
-0.693,-0.410,1.484,211.060,-234.253,-122.314
-0.764,-0.528,1.506,198.669,-184.326,-140.503
-0.847,-0.601,1.441,178.406,-129.822,-155.701
-0.883,-0.589,1.438,158.936,-82.153,-168.640
-0.961,-0.543,1.595,144.531,-45.288,-185.913
-1.054,-0.598,1.672,132.446,-9.399,-206.787
-1.035,-0.714,1.511,119.080,30.518,-219.055
-0.942,-0.855,1.274,100.342,69.336,-222.229
-0.780,-1.018,1.013,69.519,104.980,-217.407
-0.612,-1.184,0.823,18.799,135.010,-208.130
-0.496,-1.255,0.741,-35.461,151.917,-191.650
-0.412,-1.321,0.721,-85.632,153.503,-170.410
-0.366,-1.308,0.712,-112.488,145.447,-143.555
-0.366,-1.159,0.714,-112.915,129.700,-108.154
-0.351,-0.977,0.714,-98.267,112.549,-73.242
-0.366,-0.742,0.725,-76.294,94.360,-44.189
-0.367,-0.491,0.767,-53.345,76.599,-24.292
-0.361,-0.371,0.804,-37.415,63.171,-18.677
-0.353,-0.366,0.790,-26.123,56.824,-24.292
-0.345,-0.466,0.744,-17.944,50.964,-31.311
-0.320,-0.616,0.721,-18.860,44.250,-36.011
-0.288,-0.656,0.777,-20.874,33.264,-32.959
-0.285,-0.651,0.894,-19.226,18.982,-23.376
-0.304,-0.675,0.957,-18.677,10.742,-14.221
-0.295,-0.710,0.971,-24.170,10.986,-5.432
-0.278,-0.651,0.981,-29.053,14.526,7.446
-0.270,-0.522,0.972,-30.212,19.104,21.240
-0.281,-0.354,0.966,-30.212,24.841,31.616
-0.331,-0.232,0.966,-28.198,28.809,35.583
-0.363,-0.158,0.907,-25.635,32.776,29.541
-0.369,-0.122,0.845,-25.513,37.354,20.630
-0.355,-0.110,0.744,-23.254,39.246,12.329
-0.359,-0.227,0.679,-18.982,33.752,0.244
-0.358,-0.393,0.731,-17.822,21.240,-9.949
-0.366,-0.461,0.876,-19.531,8.484,-12.329
-0.360,-0.480,1.008,-22.766,3.479,-9.094
-0.346,-0.438,1.060,-25.208,8.057,-4.211
-0.336,-0.400,1.059,-24.414,17.273,1.099
-0.314,-0.440,0.996,-22.827,26.550,4.028
-0.279,-0.405,0.916,-24.658,34.241,7.019
-0.270,-0.279,0.971,-34.607,36.438,11.108
-0.281,-0.141,0.976,-36.255,39.490,12.329
-0.267,-0.080,0.968,-30.945,43.091,3.723
-0.283,-0.112,0.919,-31.067,49.011,-7.812
-0.284,-0.270,0.852,-36.926,53.528,-20.874
-0.251,-0.312,0.832,-40.405,51.147,-25.757
-0.216,-0.243,0.889,-39.246,43.274,-23.987
-0.210,-0.253,0.911,-38.940,39.551,-25.879
-0.227,-0.306,0.858,-38.574,41.016,-29.480
-0.237,-0.371,0.848,-41.382,40.283,-29.053
-0.250,-0.396,0.939,-40.100,33.936,-24.475
-0.253,-0.412,0.995,-35.645,31.189,-17.761
-0.234,-0.327,1.032,-32.410,33.081,-9.888
-0.244,-0.221,1.123,-30.518,37.292,-4.578
-0.250,-0.233,1.097,-27.771,45.776,-5.798
-0.244,-0.246,0.980,-31.372,57.190,-7.324
-0.222,-0.248,0.875,-38.086,62.988,-7.202
-0.196,-0.188,0.820,-36.804,58.105,-6.104
-0.175,-0.112,0.815,-30.640,47.424,-6.409
-0.168,-0.108,0.814,-24.109,36.072,-10.864
-0.145,-0.199,0.867,-18.494,24.780,-17.334
-0.192,-0.300,0.955,-16.846,16.052,-21.667
-0.183,-0.386,0.936,-20.325,12.634,-19.226
-0.172,-0.316,1.037,-14.160,5.493,-8.789
-0.176,-0.254,1.032,-10.132,4.883,-2.014
-0.175,-0.208,1.050,-6.714,4.700,1.160
-0.182,-0.215,1.038,-5.005,4.578,1.038
-0.183,-0.230,1.045,-4.028,4.822,0.610
-0.184,-0.208,1.064,-1.221,4.883,1.648
-0.176,-0.197,1.057,-0.366,6.897,2.136
-0.159,-0.208,1.024,-0.244,9.155,1.892
-0.143,-0.266,0.990,-1.648,10.742,1.709
-0.137,-0.295,0.957,-3.906,10.315,3.784
-0.127,-0.235,0.938,-2.991,7.080,8.667
-0.130,-0.194,0.948,0.977,2.197,11.963
-0.137,-0.181,0.959,4.456,-2.258,11.780
-0.144,-0.226,0.986,6.714,-5.859,10.620

-0.550,0.641,1.647,42.786,-50.659,-187.378
-0.761,0.628,1.926,24.780,-26.184,-242.371
-0.950,0.538,2.192,-8.850,7.690,-301.758
-1.089,0.316,2.320,-69.824,56.091,-357.971
-1.160,-0.060,2.333,-124.207,106.018,-407.410
-1.197,-0.641,2.311,-180.542,148.682,-450.745
-1.074,-1.214,2.412,-227.173,183.289,-475.159
-1.076,-1.848,2.336,-227.295,217.896,-455.261
-0.843,-2.129,2.006,-199.036,257.324,-373.291
-0.578,-1.774,1.601,-123.474,280.884,-246.704
-0.396,-1.117,1.279,-65.247,284.851,-130.676
-0.286,-0.672,1.088,-45.105,278.503,-66.223
-0.204,-0.525,0.937,-43.945,271.545,-47.180
-0.126,-0.542,0.769,-37.598,263.123,-44.189
-0.063,-0.840,0.496,-10.803,250.610,-40.894
0.032,-1.028,0.325,28.320,225.037,-20.752
0.103,-0.907,0.417,65.002,186.218,17.761
0.155,-0.868,0.623,90.698,152.283,49.255
0.161,-1.136,0.681,113.281,133.606,70.068
0.152,-1.304,0.530,129.150,124.817,104.553
0.135,-1.308,0.250,140.625,109.131,152.710
0.049,-1.278,0.007,168.579,73.120,201.538
-0.072,-1.247,-0.120,218.567,17.151,250.244
-0.240,-1.203,-0.048,260.498,-45.593,298.340
-0.439,-1.390,0.173,234.253,-92.041,341.003
-0.557,-1.122,0.302,186.218,-121.094,400.391
-0.580,-0.432,0.057,189.209,-151.489,465.820
-0.622,0.130,-0.047,206.787,-208.862,494.080
-0.617,0.190,0.241,188.110,-278.442,476.868
-0.574,0.346,1.055,153.198,-334.473,458.984
-0.691,0.489,0.892,138.916,-333.801,446.777
-0.731,0.397,0.800,107.178,-309.509,419.250
-0.690,0.510,0.965,87.585,-307.800,403.687
-0.580,0.695,0.929,49.866,-279.053,386.230
-0.437,0.876,0.830,15.137,-240.601,344.177
-0.341,0.980,0.927,8.911,-222.534,283.508
-0.310,0.960,1.001,14.343,-207.153,209.167
-0.327,0.841,1.002,18.860,-185.486,131.714
-0.372,0.564,1.082,15.747,-162.231,65.369
-0.417,0.150,1.090,18.799,-137.207,15.930
-0.439,-0.116,0.978,32.593,-111.633,-8.362
-0.414,-0.094,0.999,54.199,-99.365,-12.146
-0.328,0.151,1.165,79.773,-95.581,-14.526
-0.239,0.303,1.258,101.196,-83.130,-33.569
-0.229,0.276,1.178,115.112,-62.988,-67.139
-0.293,0.103,1.054,122.498,-49.805,-99.304
-0.352,-0.029,0.920,124.573,-46.753,-120.361
-0.359,-0.029,0.955,119.751,-54.138,-133.911
-0.376,-0.071,1.057,110.962,-60.791,-152.283
-0.410,-0.223,1.134,101.440,-62.500,-179.138
-0.443,-0.383,1.223,93.262,-60.364,-203.430
-0.434,-0.490,1.345,82.214,-56.274,-219.116
-0.448,-0.666,1.424,70.313,-47.668,-231.079
-0.505,-0.921,1.476,52.856,-32.104,-239.929
-0.573,-1.234,1.528,29.663,-14.526,-234.985
-0.542,-1.390,1.523,1.343,8.606,-210.083
-0.482,-1.354,1.465,-15.076,32.227,-168.945
-0.425,-1.149,1.344,-17.212,50.598,-124.756
-0.387,-0.841,1.222,-19.531,64.636,-88.074
-0.360,-0.602,1.085,-19.836,73.242,-66.284
-0.330,-0.402,0.958,-19.409,74.768,-56.519
-0.295,-0.231,0.859,-18.982,68.420,-55.542
-0.258,-0.115,0.875,-16.663,54.993,-63.049
-0.262,-0.135,0.958,-13.062,41.992,-77.393
-0.295,-0.373,0.981,-18.127,39.124,-93.201
-0.285,-0.573,0.946,-33.691,44.189,-98.145
-0.224,-0.616,0.928,-52.063,48.462,-88.013
-0.181,-0.612,0.950,-59.326,48.767,-72.754
-0.151,-0.526,0.981,-56.335,46.082,-57.983
-0.153,-0.469,1.000,-52.795,45.410,-46.204
-0.185,-0.456,0.997,-48.035,45.898,-39.063
-0.206,-0.382,0.983,-40.405,46.631,-31.067
-0.233,-0.275,0.972,-32.898,48.096,-22.705
-0.245,-0.184,0.948,-30.273,50.476,-19.592
