aX,aY,aZ,gX,gY,gZ
0.196,-0.354,0.915,4.883,-2.319,-0.122
0.199,-0.347,0.910,5.981,-2.563,-0.916
0.206,-0.380,0.922,5.920,-3.540,-3.052
0.207,-0.436,0.952,2.991,-4.639,-5.188
0.214,-0.418,1.001,0.427,-5.005,-4.089
0.226,-0.401,0.978,0.854,-2.197,-1.648
0.239,-0.420,0.934,1.465,1.282,-0.427
0.232,-0.398,0.929,0.916,1.648,1.770
0.229,-0.370,0.932,1.770,0.366,3.418
0.230,-0.354,0.913,2.808,-0.488,3.052
0.228,-0.349,0.936,3.540,-1.770,1.709
0.222,-0.361,0.914,4.272,-1.404,0.916
0.217,-0.374,0.936,5.981,-2.319,-0.061
0.217,-0.402,0.969,5.493,-3.723,-0.732
0.215,-0.414,0.986,3.601,-3.784,-1.465
0.220,-0.415,0.982,3.418,-2.869,-0.793
0.230,-0.397,0.946,4.639,-1.221,0.854
0.228,-0.387,0.936,5.249,-1.038,1.953
0.224,-0.391,0.936,5.005,-2.197,1.709
0.221,-0.385,0.945,5.127,-3.723,1.404
0.212,-0.379,0.959,5.066,-4.333,1.038
0.206,-0.386,0.952,5.493,-4.150,0.488
0.206,-0.396,0.957,5.676,-4.089,0.061
0.210,-0.405,0.956,5.554,-4.089,-0.305
0.215,-0.419,0.997,4.578,-4.517,-0.610
0.217,-0.428,0.989,3.784,-3.906,-0.305
0.216,-0.425,0.974,3.723,-2.869,0.916
0.212,-0.414,0.972,3.540,-2.869,1.953
0.208,-0.401,0.963,2.991,-2.380,2.563
0.207,-0.401,0.970,3.113,-2.563,2.441
0.205,-0.397,0.955,2.930,-2.197,2.319
0.203,-0.385,0.946,3.052,-2.197,2.136
0.205,-0.382,0.948,3.296,-2.930,1.587
0.206,-0.382,0.937,3.235,-2.686,0.793
0.212,-0.378,0.930,3.418,-2.991,0.305
0.213,-0.387,0.928,3.662,-3.479,0.000
0.210,-0.393,0.931,3.906,-3.845,-0.061
0.205,-0.396,0.945,4.028,-4.211,-0.122
0.201,-0.402,0.950,3.540,-4.333,0.000
0.202,-0.400,0.944,2.808,-3.906,0.183
0.202,-0.395,0.946,2.319,-3.540,0.488
0.205,-0.390,0.918,2.747,-2.869,0.977
0.207,-0.378,0.922,2.502,-3.052,1.038
0.205,-0.382,0.921,2.380,-3.601,0.732
0.204,-0.388,0.923,2.686,-4.089,-0.244
0.198,-0.392,0.938,2.869,-4.944,-0.793
0.195,-0.406,0.941,2.808,-4.822,-1.099
0.197,-0.402,0.953,2.991,-4.395,-0.793
0.198,-0.402,0.945,2.808,-3.845,-0.183

-0.667,-1.134,1.277,150.085,-247.253,-155.090
-0.637,-1.264,1.515,134.827,-211.182,-135.437
-0.557,-1.344,1.542,119.263,-161.621,-107.483
-0.484,-1.338,1.478,100.891,-111.572,-75.378
-0.430,-1.307,1.393,80.444,-69.092,-44.983
-0.391,-1.278,1.277,63.965,-34.668,-18.738
-0.375,-1.197,1.158,51.208,-10.742,3.967
-0.397,-1.119,1.099,41.504,1.831,21.240
-0.439,-1.040,1.051,33.630,8.667,32.227
-0.475,-0.989,1.025,25.574,11.902,37.903
-0.513,-0.947,1.104,14.526,12.634,38.696
-0.576,-0.998,1.176,2.625,16.968,37.354
-0.607,-1.066,1.271,-11.536,28.015,38.025
-0.606,-1.162,1.323,-33.691,46.021,41.321
-0.598,-1.206,1.371,-57.800,67.139,50.659
-0.580,-1.156,1.382,-75.989,91.736,66.650
-0.559,-1.105,1.297,-90.698,119.629,82.397
-0.534,-1.049,1.160,-104.187,144.470,95.642
-0.507,-0.929,1.030,-111.877,163.574,107.910
-0.459,-0.839,0.889,-111.450,176.880,117.432
-0.413,-0.715,0.784,-107.239,184.875,123.535
-0.405,-0.598,0.723,-104.309,184.998,123.535
-0.401,-0.545,0.622,-103.943,181.763,116.211
-0.346,-0.427,0.636,-105.469,170.410,108.276
-0.277,-0.348,0.635,-103.821,158.325,96.375
-0.204,-0.329,0.616,-100.708,148.437,80.261
-0.127,-0.350,0.655,-97.961,135.132,63.232
-0.049,-0.385,0.678,-94.788,122.253,47.791
-0.005,-0.421,0.672,-90.881,111.084,36.194
0.051,-0.402,0.723,-82.153,99.060,29.968
0.111,-0.357,0.704,-72.510,92.102,27.344
0.158,-0.348,0.641,-65.369,88.135,23.315
0.202,-0.344,0.635,-59.509,80.078,18.860
0.247,-0.339,0.612,-52.185,70.129,15.442
0.281,-0.347,0.615,-46.631,59.082,11.414
0.299,-0.350,0.678,-44.189,45.349,7.019
0.302,-0.395,0.727,-38.513,33.813,3.540
0.296,-0.361,0.716,-29.175,26.733,3.967
0.303,-0.373,0.739,-23.315,20.508,4.272
0.304,-0.390,0.736,-18.738,15.808,3.601
0.295,-0.359,0.741,-15.137,11.230,5.005
0.291,-0.348,0.745,-11.719,6.653,5.066
0.288,-0.339,0.718,-6.653,2.686,4.761
0.271,-0.355,0.731,-2.014,-2.625,3.662
0.245,-0.377,0.787,0.977,-8.423,2.258
0.218,-0.380,0.845,3.174,-12.329,2.136
0.197,-0.404,0.863,4.089,-12.512,1.526
0.187,-0.434,0.891,3.174,-11.902,0.793
0.178,-0.444,0.900,2.380,-10.376,1.587
0.174,-0.425,0.891,2.319,-8.179,3.479
0.173,-0.402,0.879,3.052,-6.348,5.066
0.170,-0.395,0.864,4.211,-4.700,5.676
0.167,-0.368,0.839,5.981,-4.150,6.104
0.159,-0.362,0.848,7.751,-4.395,4.944
0.164,-0.370,0.853,8.545,-5.310,2.808
0.165,-0.404,0.865,8.545,-6.897,0.183
0.158,-0.432,0.908,7.935,-9.277,-1.770
0.155,-0.449,0.932,7.996,-10.132,-1.831
0.156,-0.460,0.921,7.812,-8.789,-1.404
0.154,-0.454,0.962,6.592,-7.996,-0.061
0.150,-0.441,0.949,5.859,-5.310,2.136
0.149,-0.437,0.916,5.493,-2.319,3.357
0.150,-0.429,0.912,5.249,-1.282,3.967
0.146,-0.425,0.916,4.517,-1.770,3.479
0.142,-0.430,0.937,3.662,-2.869,2.136
0.136,-0.430,0.945,2.686,-3.052,1.160
0.137,-0.430,0.944,2.319,-1.770,0.854
0.143,-0.428,0.924,2.380,-0.061,0.916
0.151,-0.399,0.919,3.052,1.343,1.526
0.160,-0.397,0.898,3.113,1.892,0.610
0.170,-0.400,0.887,3.052,1.587,-0.732
0.175,-0.407,0.901,3.296,0.000,-1.770
0.179,-0.425,0.912,3.662,-0.916,-2.563
0.178,-0.444,0.932,3.601,-1.099,-2.747
0.181,-0.451,0.930,3.174,-0.732,-2.075
0.184,-0.442,0.925,3.113,-0.305,-0.916
0.187,-0.426,0.920,3.174,-0.183,0.061
0.187,-0.424,0.910,4.211,0.000,0.488
0.184,-0.417,0.906,4.883,-0.793,0.183
0.179,-0.435,0.936,4.333,-2.380,-0.732
0.169,-0.469,0.960,3.052,-3.113,-2.136
0.164,-0.459,0.973,2.625,-3.174,-1.465
0.167,-0.463,0.962,2.808,-2.136,-0.732
0.173,-0.464,0.947,2.808,-1.099,-0.305
0.178,-0.439,0.948,2.136,-1.099,0.549
0.181,-0.428,0.938,1.831,-1.099,0.793
0.185,-0.422,0.906,2.258,-0.793,0.427
0.185,-0.417,0.898,2.991,-1.831,0.183
0.183,-0.420,0.920,3.174,-2.930,0.061
0.176,-0.432,0.931,3.601,-2.869,0.122
0.169,-0.440,0.934,4.211,-2.563,0.122
0.164,-0.439,0.939,4.272,-2.441,0.183
0.163,-0.431,0.930,4.700,-2.258,0.366
0.169,-0.432,0.923,4.700,-2.441,-0.305
0.173,-0.432,0.927,4.089,-3.052,-0.977
0.176,-0.426,0.915,4.211,-3.418,-1.282
0.178,-0.426,0.900,5.066,-3.662,-1.526
0.184,-0.451,0.922,4.639,-4.761,-2.197
0.178,-0.454,0.976,3.235,-5.798,-2.014
0.172,-0.472,0.972,2.930,-4.700,-1.343
0.170,-0.469,0.954,2.869,-3.235,-0.305
0.168,-0.445,0.945,3.113,-2.441,1.465
0.167,-0.431,0.925,3.662,-2.197,1.770
0.171,-0.440,0.932,3.357,-3.052,0.671
0.167,-0.466,0.960,2.686,-3.967,-0.732
0.159,-0.470,0.963,2.930,-3.845,-0.488
0.159,-0.455,0.959,2.930,-2.869,0.610
0.159,-0.443,0.938,2.625,-1.709,1.343
0.163,-0.432,0.920,2.686,-1.526,1.343
0.167,-0.434,0.918,2.686,-2.380,0.671
0.162,-0.421,0.945,2.197,-2.747,0.305
0.160,-0.438,0.925,2.075,-1.831,-0.183
0.158,-0.434,0.910,1.953,-0.916,-0.061
0.156,-0.416,0.906,2.502,-0.916,0.427
0.159,-0.411,0.898,3.540,-0.977,-0.061
0.165,-0.435,0.909,3.113,-1.831,-1.526
0.168,-0.449,0.937,2.380,-2.869,-2.258
0.169,-0.457,0.931,2.258,-2.075,-1.892
0.170,-0.445,0.916,2.441,-1.099,-0.549

-0.562,-1.141,1.296,131.470,-161.926,-113.464
-0.517,-1.207,1.324,120.422,-121.460,-88.135
-0.490,-1.263,1.273,104.919,-84.717,-62.805
-0.420,-1.190,1.275,88.440,-55.176,-37.170
-0.378,-1.129,1.173,72.754,-29.846,-16.052
-0.354,-1.056,1.055,60.486,-11.597,-1.221
-0.348,-0.998,0.974,49.805,-3.174,8.728
-0.372,-0.946,0.881,41.016,-0.732,13.855
-0.408,-0.911,0.900,33.875,-4.150,15.320
-0.446,-0.887,0.954,27.344,-7.263,14.526
-0.484,-0.925,0.987,20.081,-5.737,12.878
-0.513,-0.982,1.045,11.963,-1.282,12.756
-0.532,-1.038,1.166,1.587,7.629,16.296
-0.531,-1.137,1.256,-13.184,23.682,22.827
-0.516,-1.236,1.341,-34.485,44.983,33.752
-0.512,-1.278,1.397,-57.617,69.885,49.866
-0.511,-1.255,1.368,-74.768,98.022,71.716
-0.500,-1.177,1.234,-86.182,128.113,94.971
-0.490,-1.106,1.075,-97.046,152.893,113.770
-0.479,-1.005,1.013,-105.225,168.640,129.333
-0.468,-0.888,0.856,-106.995,179.810,140.747
-0.446,-0.749,0.807,-111.023,184.326,145.996
-0.425,-0.676,0.843,-119.934,181.580,141.174
-0.418,-0.638,0.821,-117.310,180.908,131.104
-0.384,-0.591,0.804,-104.736,178.955,122.314
-0.318,-0.522,0.669,-106.506,178.223,113.403
-0.222,-0.402,0.604,-105.713,169.067,104.065
-0.117,-0.344,0.549,-102.966,154.846,89.722
-0.016,-0.314,0.507,-98.145,138.733,72.693
0.058,-0.295,0.526,-90.271,120.361,56.641
0.129,-0.294,0.512,-81.543,103.455,42.236
0.183,-0.294,0.517,-74.463,86.853,29.663
0.228,-0.296,0.562,-69.458,69.824,19.165
0.261,-0.280,0.607,-63.599,56.396,11.353
0.282,-0.297,0.593,-55.725,47.668,5.798
0.310,-0.335,0.573,-46.265,40.283,1.465
0.328,-0.330,0.596,-38.940,31.555,0.916
0.334,-0.332,0.612,-33.936,24.231,0.549
0.345,-0.345,0.628,-27.161,17.334,0.671
0.344,-0.338,0.637,-19.470,10.803,1.282
0.331,-0.361,0.671,-15.686,3.845,1.038
0.311,-0.380,0.719,-12.207,-2.441,0.671
0.284,-0.381,0.749,-6.653,-5.676,1.953
0.252,-0.376,0.765,-0.732,-7.751,3.479
0.230,-0.370,0.780,4.700,-9.583,3.784
0.214,-0.398,0.790,9.155,-11.780,2.136
0.201,-0.414,0.800,11.536,-13.977,0.610
0.185,-0.435,0.848,11.902,-16.418,-0.427
0.164,-0.461,0.904,10.193,-17.761,-1.709
0.147,-0.474,0.958,8.240,-16.541,-2.014
0.141,-0.484,0.965,6.409,-12.573,-1.526
0.148,-0.488,0.932,4.578,-7.263,-0.366
0.161,-0.462,0.894,4.211,-4.150,1.709
0.171,-0.443,0.869,4.517,-2.991,3.052
0.179,-0.424,0.858,5.310,-3.235,3.357
0.176,-0.410,0.865,6.592,-3.784,3.113
0.169,-0.411,0.855,7.874,-4.272,1.953
0.163,-0.419,0.876,7.935,-5.432,0.244
0.157,-0.423,0.920,7.507,-6.226,-1.038
0.160,-0.463,0.921,7.935,-5.127,-2.319
0.161,-0.476,0.923,7.446,-3.906,-2.319
0.168,-0.482,0.927,6.104,-3.296,-1.282
0.175,-0.501,0.920,4.089,-2.686,-1.099
0.175,-0.466,0.943,2.991,-3.174,0.244
0.173,-0.469,0.928,3.540,-2.258,0.671
0.171,-0.458,0.881,4.150,-1.160,0.732
0.166,-0.430,0.900,4.272,-2.747,1.038
0.162,-0.450,0.919,4.272,-3.845,-0.671
0.161,-0.477,0.949,3.235,-4.028,-2.563
0.166,-0.464,0.971,2.563,-2.686,-2.197
0.176,-0.479,0.937,2.869,1.038,-1.587
0.188,-0.465,0.897,3.845,3.113,-0.305
0.193,-0.436,0.882,4.456,2.441,0.610
0.196,-0.418,0.880,5.554,0.366,-0.122
0.198,-0.448,0.889,6.042,-2.319,-2.563
0.193,-0.496,0.923,4.272,-4.150,-4.700
0.188,-0.484,0.974,3.357,-4.578,-3.540
0.190,-0.493,0.945,3.906,-2.319,-1.953
0.192,-0.485,0.912,4.639,0.000,-0.610
0.191,-0.458,0.906,5.127,-0.732,0.610
0.190,-0.442,0.893,5.859,-2.197,0.122
0.189,-0.454,0.886,5.981,-4.211,-1.648
0.192,-0.469,0.919,5.493,-6.531,-3.601
0.188,-0.480,0.961,5.310,-7.202,-3.723
0.187,-0.490,0.923,5.920,-4.761,-2.869
0.184,-0.496,0.945,5.737,-4.517,-2.075
0.179,-0.502,0.954,5.432,-4.639,-1.465
0.176,-0.511,0.975,3.601,-4.578,-1.465
0.172,-0.503,0.985,2.563,-4.333,-0.671
0.169,-0.505,0.960,2.319,-2.747,0.183
0.170,-0.491,0.938,2.014,-1.465,1.282
0.170,-0.479,0.925,1.343,-1.404,1.831
0.173,-0.476,0.946,0.488,-2.136,1.648
0.168,-0.470,0.934,-0.061,-1.892,1.709
0.165,-0.457,0.910,0.183,-0.854,2.014
0.165,-0.442,0.906,0.549,-1.343,1.831
0.164,-0.433,0.883,1.038,-1.770,0.977
0.166,-0.434,0.895,2.075,-3.052,-0.244
0.165,-0.435,0.899,2.930,-3.784,-1.404
0.165,-0.448,0.898,3.601,-3.784,-2.441
0.166,-0.473,0.923,3.418,-4.395,-3.479
0.170,-0.488,0.931,2.502,-4.395,-3.662
0.174,-0.470,0.934,1.648,-4.211,-2.686
0.177,-0.474,0.917,1.892,-3.418,-2.075
0.178,-0.462,0.899,2.136,-2.380,-1.282
0.175,-0.453,0.896,1.709,-2.930,-0.793
0.174,-0.451,0.890,1.892,-3.662,-1.282
0.178,-0.443,0.900,2.258,-3.967,-1.770
0.177,-0.456,0.905,3.052,-4.150,-2.197
0.177,-0.470,0.900,3.418,-3.662,-2.197
0.177,-0.473,0.917,3.662,-3.601,-1.709
0.174,-0.469,0.929,3.662,-2.869,-1.038
0.175,-0.489,0.923,3.540,-1.831,-0.793
0.177,-0.491,0.913,2.930,-0.916,-0.305
0.180,-0.484,0.912,2.441,-0.977,0.793
0.181,-0.488,0.901,1.587,-1.099,1.343
0.177,-0.484,0.900,0.427,-1.709,1.770
0.171,-0.462,0.896,0.183,-2.563,2.441
0.167,-0.454,0.884,0.671,-2.686,2.441

-0.273,-1.194,1.170,151.855,-127.930,-120.483
-0.239,-1.280,1.183,137.878,-108.337,-102.539
-0.203,-1.300,1.217,122.986,-92.163,-82.092
-0.163,-1.254,1.185,106.812,-75.745,-59.143
-0.168,-1.208,1.093,91.614,-59.937,-39.673
-0.189,-1.150,1.042,76.904,-50.232,-22.766
-0.223,-1.105,1.007,62.073,-43.213,-9.338
-0.278,-1.089,0.953,49.377,-37.109,0.549
-0.333,-1.079,0.956,39.124,-33.447,9.644
-0.390,-1.083,1.029,28.992,-29.724,18.555
-0.452,-1.131,1.113,17.151,-20.386,28.381
-0.492,-1.224,1.232,1.892,-4.395,40.894
-0.522,-1.318,1.357,-21.301,16.968,56.030
-0.543,-1.327,1.428,-47.241,44.495,76.416
-0.526,-1.329,1.359,-71.167,79.163,97.412
-0.492,-1.246,1.159,-89.844,113.770,117.004
-0.444,-1.148,1.013,-106.812,136.108,133.179
-0.426,-1.036,0.953,-120.605,150.208,145.264
-0.429,-0.872,0.829,-125.244,161.560,155.212
-0.398,-0.690,0.681,-124.390,169.312,158.447
-0.361,-0.567,0.606,-125.549,165.405,149.780
-0.323,-0.475,0.578,-126.526,155.518,133.362
-0.258,-0.372,0.562,-122.986,143.005,114.380
-0.188,-0.330,0.506,-116.333,129.578,92.407
-0.114,-0.343,0.507,-109.314,113.953,68.665
-0.045,-0.352,0.575,-102.661,96.069,48.401
0.019,-0.341,0.608,-92.346,83.191,32.532
0.107,-0.355,0.600,-83.374,75.623,19.714
0.177,-0.438,0.611,-79.285,69.092,7.019
0.218,-0.480,0.634,-71.472,62.439,-1.343
0.265,-0.449,0.638,-62.561,55.054,-0.977
0.303,-0.431,0.614,-53.955,49.805,1.099
0.333,-0.453,0.591,-45.959,44.373,1.587
0.333,-0.438,0.598,-39.734,37.476,3.174
0.329,-0.423,0.644,-34.668,30.273,5.066
0.331,-0.465,0.687,-29.419,24.292,5.249
0.320,-0.486,0.712,-25.085,18.921,5.249
0.302,-0.506,0.789,-22.339,12.695,5.188
0.289,-0.470,0.819,-19.714,8.301,6.653
0.286,-0.468,0.802,-16.541,5.920,6.958
0.274,-0.512,0.776,-14.343,3.296,5.432
0.266,-0.486,0.775,-10.742,-0.977,6.653
0.253,-0.444,0.766,-5.920,-4.089,8.057
0.242,-0.430,0.779,-3.967,-6.592,7.507
0.216,-0.447,0.790,-2.930,-9.033,5.188
0.194,-0.455,0.831,-0.977,-10.925,4.028
0.189,-0.462,0.842,0.854,-10.498,4.028
0.178,-0.489,0.870,0.977,-9.216,3.296
0.172,-0.491,0.879,1.221,-7.629,3.784
0.173,-0.498,0.865,1.892,-5.066,4.639
0.175,-0.485,0.866,2.014,-4.089,5.615
0.175,-0.458,0.854,2.075,-3.296,6.470
0.179,-0.449,0.829,2.808,-2.319,6.104
0.173,-0.447,0.841,3.601,-3.113,4.944
0.174,-0.436,0.843,4.761,-3.418,4.089
0.174,-0.458,0.859,4.944,-3.723,1.953
0.171,-0.469,0.867,5.188,-3.906,0.549
0.175,-0.478,0.875,5.371,-3.784,0.061
0.174,-0.483,0.895,4.761,-3.784,-0.610
0.181,-0.474,0.897,4.883,-2.808,-0.305
0.185,-0.496,0.878,5.371,-1.343,-0.671
0.188,-0.495,0.877,5.127,-0.977,-0.366
0.191,-0.481,0.889,4.944,-0.977,0.305
0.194,-0.493,0.893,4.211,-0.610,0.061
0.200,-0.514,0.898,3.052,-0.366,-0.977
0.201,-0.515,0.911,1.648,-1.099,-0.610
0.205,-0.493,0.902,1.709,-1.038,0.244
0.208,-0.483,0.889,2.014,-0.732,0.305
0.212,-0.491,0.883,2.258,-0.793,-0.427
0.210,-0.497,0.884,2.686,-1.770,-0.732
0.209,-0.494,0.896,3.052,-2.869,-0.671
0.209,-0.493,0.895,3.296,-3.357,-0.793
0.206,-0.506,0.891,3.113,-3.479,-1.099
0.203,-0.507,0.904,2.625,-3.540,-0.549
0.203,-0.490,0.905,2.747,-2.808,0.854
0.203,-0.485,0.889,2.625,-1.709,1.282
0.208,-0.479,0.867,2.808,-1.099,1.343
0.208,-0.483,0.867,2.808,-2.014,1.221
0.203,-0.483,0.888,2.686,-3.174,0.610
0.199,-0.490,0.892,2.747,-3.662,0.366
0.196,-0.491,0.890,2.747,-3.723,0.061
0.194,-0.488,0.891,3.174,-3.845,-0.061
0.196,-0.490,0.896,3.540,-3.662,-0.122
0.197,-0.505,0.915,3.113,-3.418,-0.427
0.196,-0.521,0.925,2.563,-3.174,-0.671
0.199,-0.512,0.910,2.686,-2.014,0.183
0.202,-0.506,0.899,2.869,-1.892,0.854
0.202,-0.492,0.896,2.991,-1.953,1.404
0.200,-0.486,0.896,3.174,-1.892,1.404
0.197,-0.501,0.888,3.113,-1.892,0.305
0.194,-0.507,0.902,3.235,-2.808,-0.122
0.188,-0.501,0.908,3.418,-2.808,0.305
0.192,-0.496,0.902,3.174,-2.075,0.610
0.195,-0.500,0.892,3.052,-1.404,0.366
0.194,-0.502,0.888,3.113,-1.587,0.061
0.195,-0.502,0.899,2.991,-2.258,0.122
0.193,-0.501,0.902,2.625,-2.136,0.061
0.193,-0.509,0.908,2.197,-1.831,-0.061
0.197,-0.511,0.902,1.648,-1.709,0.122
0.202,-0.499,0.890,1.465,-1.099,1.038
0.203,-0.493,0.893,0.977,-1.160,0.977
0.203,-0.497,0.885,1.038,-1.587,0.793
0.200,-0.500,0.889,1.038,-2.563,0.183
0.196,-0.501,0.904,1.099,-3.662,-0.061
0.190,-0.500,0.907,1.526,-3.967,-0.183
0.189,-0.506,0.900,1.465,-3.540,-0.427
0.187,-0.499,0.899,1.892,-2.930,0.061
0.191,-0.493,0.895,2.319,-2.380,0.732
0.193,-0.501,0.888,1.526,-2.014,0.366
0.194,-0.491,0.891,0.732,-2.625,0.305
0.195,-0.487,0.891,0.793,-2.625,0.488
0.193,-0.500,0.886,0.549,-2.563,0.000
0.187,-0.499,0.893,0.244,-3.052,0.122
0.183,-0.497,0.896,0.793,-2.991,0.488
0.183,-0.490,0.890,1.160,-2.258,0.793
0.181,-0.484,0.887,1.099,-1.953,0.488
0.181,-0.482,0.888,1.404,-2.075,-0.183
0.183,-0.482,0.882,1.770,-1.709,-0.671
0.186,-0.490,0.881,2.136,-1.282,-0.977

-0.588,-1.246,1.472,120.667,-159.668,-113.647
-0.525,-1.392,1.554,105.530,-109.497,-87.219
-0.462,-1.442,1.483,90.454,-56.030,-52.673
-0.395,-1.434,1.348,75.623,-10.132,-17.944
-0.302,-1.285,1.237,60.913,23.682,15.564
-0.272,-1.147,1.059,49.011,48.767,40.039
-0.256,-1.043,0.964,40.283,60.120,54.321
-0.260,-0.949,0.941,32.898,60.913,60.852
-0.284,-0.913,0.936,24.231,58.838,60.242
-0.306,-0.941,0.937,12.573,55.481,54.688
-0.315,-0.961,0.931,-1.282,50.781,49.011
-0.306,-0.979,1.027,-17.761,43.640,44.312
-0.275,-0.963,1.073,-32.288,41.138,40.100
-0.246,-0.927,1.037,-43.335,47.546,37.842
-0.220,-0.907,1.005,-51.086,54.565,36.865
-0.183,-0.904,0.965,-57.617,61.096,37.659
-0.174,-0.919,0.914,-61.890,67.322,40.649
-0.149,-0.888,0.892,-65.552,72.388,46.753
-0.143,-0.856,0.927,-69.519,77.148,53.894
-0.149,-0.809,0.862,-68.359,84.412,60.852
-0.136,-0.736,0.809,-66.040,90.942,67.444
-0.123,-0.687,0.798,-64.209,92.957,70.251
-0.118,-0.637,0.731,-61.401,94.604,70.557
-0.114,-0.569,0.690,-58.167,92.102,68.848
-0.087,-0.526,0.679,-56.580,85.754,63.110
-0.062,-0.520,0.685,-57.739,78.003,53.345
-0.034,-0.541,0.746,-60.425,68.115,42.175
-0.006,-0.590,0.829,-65.796,59.021,31.067
0.010,-0.633,0.914,-68.420,52.368,22.339
0.032,-0.646,0.990,-70.618,50.537,16.907
0.039,-0.708,1.000,-71.960,53.101,11.902
0.064,-0.753,0.999,-70.618,56.580,12.024
0.062,-0.725,0.925,-69.214,61.462,19.653
0.077,-0.683,0.853,-66.040,65.308,25.513
0.091,-0.592,0.823,-64.148,64.331,31.860
0.113,-0.498,0.800,-61.035,64.148,35.095
0.132,-0.489,0.727,-58.228,63.782,33.752
0.137,-0.455,0.728,-57.312,59.509,31.799
0.135,-0.416,0.741,-55.847,53.589,28.625
0.157,-0.389,0.736,-54.993,49.744,24.170
0.178,-0.364,0.727,-52.002,45.349,19.958
0.200,-0.341,0.704,-46.448,42.419,16.357
0.215,-0.336,0.664,-40.649,39.429,13.062
0.246,-0.344,0.659,-34.607,35.278,9.521
0.272,-0.343,0.703,-31.250,28.931,7.751
0.281,-0.347,0.703,-27.344,25.024,5.798
0.295,-0.341,0.703,-22.339,20.935,4.639
0.309,-0.365,0.697,-17.395,16.235,3.174
0.308,-0.373,0.688,-12.817,11.230,2.625
0.303,-0.368,0.715,-9.216,4.761,2.808
0.289,-0.372,0.738,-5.920,-0.916,2.319
0.274,-0.389,0.769,-2.930,-4.395,2.136
0.257,-0.421,0.808,-0.793,-6.592,2.136
0.237,-0.417,0.853,0.244,-7.385,3.357
0.223,-0.404,0.858,2.747,-5.920,4.883
0.215,-0.414,0.865,4.944,-4.395,4.517
0.213,-0.429,0.861,7.019,-4.089,3.601
0.219,-0.433,0.858,8.179,-4.028,3.052
0.217,-0.448,0.875,8.545,-4.883,2.258
0.215,-0.448,0.888,9.216,-5.920,1.709
0.211,-0.454,0.901,9.644,-6.226,1.587
0.205,-0.476,0.912,8.911,-6.104,1.221
0.199,-0.478,0.924,8.667,-5.676,1.770
0.192,-0.460,0.911,9.155,-4.700,2.930
0.192,-0.446,0.901,9.460,-4.272,3.113
0.187,-0.461,0.905,8.972,-4.333,2.014
0.185,-0.467,0.911,7.996,-4.517,1.160
0.186,-0.465,0.927,7.019,-4.578,0.610
0.186,-0.481,0.927,5.615,-4.456,-0.244
0.183,-0.484,0.943,4.272,-4.333,-0.732
0.187,-0.468,0.933,3.967,-3.174,0.244
0.195,-0.464,0.912,3.967,-1.099,0.488
0.202,-0.460,0.905,3.845,-0.427,0.244
0.207,-0.449,0.889,3.906,0.061,0.000
0.212,-0.455,0.880,4.150,-0.427,-0.671
0.213,-0.458,0.887,3.967,-1.831,-1.099
0.213,-0.467,0.904,3.662,-2.625,-1.465
0.216,-0.470,0.891,3.967,-2.380,-1.282
0.219,-0.472,0.895,3.906,-2.258,-0.549
0.218,-0.474,0.900,3.845,-2.502,0.244
0.215,-0.465,0.907,4.639,-2.747,0.854
0.211,-0.447,0.895,5.127,-2.808,1.221
0.211,-0.453,0.894,5.188,-2.991,0.488
0.206,-0.464,0.919,5.005,-3.845,-0.549
0.204,-0.462,0.923,5.493,-3.784,-0.793
0.206,-0.474,0.923,5.554,-3.418,-1.221
0.208,-0.489,0.931,5.310,-3.540,-1.709
0.207,-0.491,0.928,4.883,-2.930,-1.160
0.210,-0.489,0.932,3.967,-2.930,-0.671
0.211,-0.475,0.923,3.357,-2.258,-0.061
0.211,-0.479,0.918,3.540,-2.075,0.122
0.209,-0.479,0.909,3.052,-2.075,0.244
0.204,-0.458,0.908,3.113,-2.502,0.793
0.201,-0.448,0.900,3.418,-2.625,0.427
0.202,-0.454,0.898,3.906,-2.991,-0.732
0.205,-0.448,0.909,3.906,-3.296,-1.465
0.213,-0.460,0.922,4.150,-3.296,-1.953
0.219,-0.491,0.918,3.906,-2.808,-2.930
0.223,-0.497,0.928,3.479,-2.808,-2.441
0.223,-0.500,0.931,3.235,-2.502,-1.343
0.227,-0.492,0.912,3.113,-1.465,0.061
0.229,-0.486,0.904,2.563,-1.099,1.221
0.228,-0.480,0.893,2.625,-1.770,1.648
0.224,-0.466,0.888,3.296,-2.930,2.136
0.215,-0.466,0.893,3.662,-3.906,1.770
0.207,-0.468,0.908,3.906,-4.700,1.099
0.200,-0.480,0.920,4.028,-4.944,0.488
0.194,-0.479,0.933,3.357,-4.578,0.427
0.192,-0.477,0.929,3.174,-3.723,0.916
0.191,-0.479,0.917,2.991,-2.197,1.038
0.200,-0.472,0.906,2.930,-0.916,1.526
0.202,-0.471,0.895,2.808,-0.916,1.526
0.203,-0.464,0.888,2.747,-1.770,1.221
0.198,-0.461,0.887,2.991,-2.747,0.916
0.196,-0.461,0.885,3.418,-3.601,0.488
0.191,-0.474,0.904,3.174,-4.272,-0.671
0.190,-0.478,0.909,3.113,-4.456,-1.099
0.192,-0.473,0.906,3.174,-4.089,-1.160
0.195,-0.470,0.903,2.991,-3.540,-1.038

-0.544,-1.289,1.310,112.366,-225.708,-192.749
